Rotation_X,Rotation_Y,Rotation_Z,current_time,Score,State
-0.07599283,0.6753064,-0.08914752,2025-01-24 14:25:15.612,10,10
-0.07228466,0.6745011,-0.07900412,2025-01-24 14:25:15.627,10,10
-0.06984899,0.6745086,-0.0675874,2025-01-24 14:25:15.641,10,10
-0.067114,0.6741974,-0.05354793,2025-01-24 14:25:15.655,10,10
-0.06511556,0.6737133,-0.0364324,2025-01-24 14:25:15.668,10,10
-0.06457092,0.673923,-0.01689403,2025-01-24 14:25:15.682,10,10
-0.06675254,0.6730486,0.004569808,2025-01-24 14:25:15.696,10,10
-0.07088482,0.6725732,0.02518336,2025-01-24 14:25:15.709,10,10
-0.07384159,0.6719707,0.0409754,2025-01-24 14:25:15.723,10,10
-0.07239886,0.6722352,0.05319912,2025-01-24 14:25:15.737,10,10
-0.0659694,0.6732695,0.06465717,2025-01-24 14:25:15.750,10,10
-0.05904679,0.6730195,0.07398852,2025-01-24 14:25:15.765,10,10
-0.05354935,0.6727777,0.08206946,2025-01-24 14:25:15.779,10,10
-0.04838882,0.6724845,0.089183,2025-01-24 14:25:15.793,10,10
-0.04373762,0.6730512,0.09413598,2025-01-24 14:25:15.807,10,10
-0.0370881,0.6737902,0.1009792,2025-01-24 14:25:15.821,10,10
-0.02999261,0.6743409,0.1101009,2025-01-24 14:25:15.835,10,10
-0.02282818,0.674197,0.1178949,2025-01-24 14:25:15.848,10,10
-0.01381534,0.673524,0.1228806,2025-01-24 14:25:15.863,10,10
-0.003021404,0.6733527,0.1270044,2025-01-24 14:25:15.877,10,10
0.005048342,0.6730073,0.133097,2025-01-24 14:25:15.890,10,10
0.01767732,0.6735308,0.1367524,2025-01-24 14:25:15.905,10,10
0.02811867,0.6732569,0.1431123,2025-01-24 14:25:15.918,10,10
0.03593966,0.6729795,0.1492131,2025-01-24 14:25:15.933,10,10
0.04332045,0.6721357,0.1559979,2025-01-24 14:25:15.946,10,10
0.04625244,0.6724935,0.1626581,2025-01-24 14:25:15.960,10,10
0.05226731,0.6718578,0.1691096,2025-01-24 14:25:15.974,10,10
0.04658594,0.6708744,0.1817105,2025-01-24 14:25:15.988,10,10
0.04676883,0.6694046,0.1920627,2025-01-24 14:25:16.001,10,10
0.04082839,0.666738,0.2022647,2025-01-24 14:25:16.016,10,10
0.04223726,0.6657401,0.2077897,2025-01-24 14:25:16.029,10,10
0.04316998,0.6646287,0.2099665,2025-01-24 14:25:16.044,10,10
0.04691377,0.6634072,0.2130408,2025-01-24 14:25:16.057,10,10
0.05075718,0.6622787,0.2150438,2025-01-24 14:25:16.071,10,10
0.05342953,0.6611924,0.2179427,2025-01-24 14:25:16.085,10,10
0.05698585,0.659988,0.2168954,2025-01-24 14:25:16.100,10,10
0.06052053,0.6588478,0.2187672,2025-01-24 14:25:16.113,10,10
0.06503185,0.6585787,0.2176023,2025-01-24 14:25:16.127,10,10
0.06911908,0.6578683,0.2188,2025-01-24 14:25:16.140,10,10
0.07353633,0.6571969,0.2200641,2025-01-24 14:25:16.155,10,10
0.08068378,0.6557529,0.2212477,2025-01-24 14:25:16.168,10,10
0.08634359,0.6553579,0.2230813,2025-01-24 14:25:16.183,10,10
0.09288363,0.6546018,0.2244496,2025-01-24 14:25:16.197,10,10
0.1002372,0.6539302,0.2261562,2025-01-24 14:25:16.211,10,10
0.1096086,0.6553968,0.2267053,2025-01-24 14:25:16.224,10,10
0.1169119,0.6545788,0.2279573,2025-01-24 14:25:16.238,10,10
0.1262673,0.6554988,0.2283807,2025-01-24 14:25:16.251,10,10
0.1335227,0.6550478,0.2297951,2025-01-24 14:25:16.265,10,10
0.1474482,0.655327,0.2314487,2025-01-24 14:25:16.279,10,10
0.1666921,0.6548368,0.2285838,2025-01-24 14:25:16.293,10,10
0.175618,0.6548845,0.2279991,2025-01-24 14:25:16.306,10,10
0.1844998,0.6523491,0.2222197,2025-01-24 14:25:16.321,10,10
0.1864801,0.6513407,0.2180946,2025-01-24 14:25:16.335,10,10
0.1944335,0.6504425,0.2170829,2025-01-24 14:25:16.349,10,10
0.1942625,0.6492807,0.2137163,2025-01-24 14:25:16.363,10,10
0.1811095,0.6482921,0.2071194,2025-01-24 14:25:16.377,10,10
0.178687,0.6470478,0.2024358,2025-01-24 14:25:16.390,10,10
0.1775591,0.6466664,0.1974319,2025-01-24 14:25:16.404,10,10
0.1743803,0.6458974,0.1931431,2025-01-24 14:25:16.419,10,10
0.1709278,0.646512,0.1887776,2025-01-24 14:25:16.433,10,10
0.1702,0.6468392,0.1836528,2025-01-24 14:25:16.446,10,10
0.1703368,0.6463482,0.1799262,2025-01-24 14:25:16.460,10,10
0.168837,0.6457517,0.1762119,2025-01-24 14:25:16.474,10,10
0.1597087,0.6491405,0.1715283,2025-01-24 14:25:16.487,10,10
0.1540266,0.6496072,0.170363,2025-01-24 14:25:16.502,10,10
0.1473684,0.6505546,0.169339,2025-01-24 14:25:16.516,10,10
0.1417522,0.6511871,0.1680856,2025-01-24 14:25:16.529,10,10
0.1375055,0.6515618,0.1657899,2025-01-24 14:25:16.544,10,10
0.1333689,0.6527392,0.1640978,2025-01-24 14:25:16.557,10,10
0.126686,0.6540659,0.1629597,2025-01-24 14:25:16.570,10,10
0.1198627,0.6557317,0.1624569,2025-01-24 14:25:16.585,10,10
0.1150937,0.6568684,0.159925,2025-01-24 14:25:16.598,10,10
0.1103545,0.6587493,0.1565726,2025-01-24 14:25:16.612,10,10
0.1060361,0.6601281,0.1532151,2025-01-24 14:25:16.627,10,10
0.1006966,0.6618178,0.1504956,2025-01-24 14:25:16.641,10,10
0.09480112,0.6629074,0.1478088,2025-01-24 14:25:16.654,10,10
0.09005268,0.6640966,0.1433293,2025-01-24 14:25:16.669,10,10
0.08840473,0.6660644,0.1370745,2025-01-24 14:25:16.683,10,10
0.08559509,0.6677836,0.131702,2025-01-24 14:25:16.697,10,10
0.08186697,0.6696519,0.126348,2025-01-24 14:25:16.710,10,10
0.07771309,0.6710697,0.1208819,2025-01-24 14:25:16.725,10,10
0.07332719,0.6741165,0.1135149,2025-01-24 14:25:16.739,10,10
0.06938472,0.6760022,0.1078467,2025-01-24 14:25:16.752,10,10
0.06622519,0.6791959,0.1002818,2025-01-24 14:25:16.766,10,10
0.06273016,0.6819251,0.0932086,2025-01-24 14:25:16.779,10,10
0.06101184,0.6853444,0.07875807,2025-01-24 14:25:16.794,10,10
0.05678556,0.6882055,0.06750891,2025-01-24 14:25:16.807,10,10
0.05049058,0.6916441,0.05326318,2025-01-24 14:25:16.821,10,10
0.04345375,0.6947311,0.04156096,2025-01-24 14:25:16.835,10,10
0.03683133,0.6972364,0.02904841,2025-01-24 14:25:16.849,10,10
0.0297471,0.6988662,0.01907417,2025-01-24 14:25:16.863,10,10
0.02124667,0.7005538,0.006876717,2025-01-24 14:25:16.877,10,10
0.01431257,0.7024281,-0.01005534,2025-01-24 14:25:16.890,10,10
0.007557597,0.7043576,-0.02510853,2025-01-24 14:25:16.905,10,10
0.001717979,0.7054045,-0.04250166,2025-01-24 14:25:16.918,10,10
-0.005242446,0.706239,-0.05950566,2025-01-24 14:25:16.933,10,10
-0.01165587,0.7062209,-0.07647829,2025-01-24 14:25:16.946,10,10
-0.01831001,0.7068194,-0.09681767,2025-01-24 14:25:16.960,10,10
-0.02195042,0.7071268,-0.1141097,2025-01-24 14:25:16.974,10,10
-0.0245576,0.7072681,-0.1309443,2025-01-24 14:25:16.988,10,10
-0.02492255,0.7070531,-0.1457016,2025-01-24 14:25:17.002,10,10
-0.02352645,0.7061608,-0.1592097,2025-01-24 14:25:17.016,10,10
-0.01957595,0.7054905,-0.1723697,2025-01-24 14:25:17.029,10,10
-0.01410275,0.7049411,-0.1852113,2025-01-24 14:25:17.044,10,10
-0.008650482,0.7058744,-0.1962087,2025-01-24 14:25:17.057,10,10
-0.004513532,0.7064309,-0.2070534,2025-01-24 14:25:17.072,10,10
0.0009544343,0.7076722,-0.217417,2025-01-24 14:25:17.085,10,10
0.005892061,0.7082013,-0.2289195,2025-01-24 14:25:17.099,10,10
0.01499993,0.7083603,-0.2397428,2025-01-24 14:25:17.112,10,10
0.0198975,0.7072649,-0.2508372,2025-01-24 14:25:17.126,10,10
0.02363382,0.7067044,-0.262755,2025-01-24 14:25:17.140,10,10
0.03077269,0.7059811,-0.27198,2025-01-24 14:25:17.154,10,10
0.03606785,0.7050486,-0.263182,2025-01-24 14:25:17.167,10,10
0.0397038,0.7076894,-0.2630966,2025-01-24 14:25:17.182,10,10
0.03712546,0.7100653,-0.2627111,2025-01-24 14:25:17.196,10,10
0.03701003,0.711728,-0.2627328,2025-01-24 14:25:17.209,10,10
0.03838036,0.7130635,-0.2623506,2025-01-24 14:25:17.224,10,10
0.03891971,0.7129333,-0.2632573,2025-01-24 14:25:17.237,10,10
0.03853758,0.7140424,-0.2610374,2025-01-24 14:25:17.251,10,10
0.03629186,0.7151151,-0.2582276,2025-01-24 14:25:17.264,10,10
0.03394401,0.7170139,-0.2545262,2025-01-24 14:25:17.278,10,10
0.03066485,0.7194575,-0.2512192,2025-01-24 14:25:17.292,10,10
0.02588492,0.7216427,-0.2475185,2025-01-24 14:25:17.306,10,10
0.02223469,0.7234745,-0.2437694,2025-01-24 14:25:17.320,10,10
0.01609521,0.7253355,-0.2377048,2025-01-24 14:25:17.334,10,10
0.01335892,0.7267541,-0.2348973,2025-01-24 14:25:17.348,10,10
0.008196376,0.727951,-0.2313853,2025-01-24 14:25:17.362,10,10
0.007444367,0.7292814,-0.2302166,2025-01-24 14:25:17.376,10,10
0.004515983,0.7305601,-0.2286281,2025-01-24 14:25:17.392,10,10
0.002151057,0.7312363,-0.2279129,2025-01-24 14:25:17.404,10,10
0.0009628981,0.7318901,-0.2291975,2025-01-24 14:25:17.417,10,10
-0.0009885803,0.7321975,-0.2294134,2025-01-24 14:25:17.432,10,10
-0.003133319,0.7327625,-0.2293084,2025-01-24 14:25:17.446,10,10
-0.004802495,0.7322654,-0.2283274,2025-01-24 14:25:17.460,10,10
-0.00694456,0.7331082,-0.2269651,2025-01-24 14:25:17.475,10,10
-0.009828806,0.733875,-0.2228617,2025-01-24 14:25:17.488,10,10
-0.01208261,0.7346051,-0.2214121,2025-01-24 14:25:17.502,10,10
-0.01822651,0.7371553,-0.210524,2025-01-24 14:25:17.516,10,10
-0.02029775,0.7381658,-0.2075507,2025-01-24 14:25:17.529,10,10
-0.02239829,0.7389287,-0.2052596,2025-01-24 14:25:17.544,10,10
-0.02262353,0.7417668,-0.1972635,2025-01-24 14:25:17.557,10,10
-0.02499559,0.7425686,-0.1941058,2025-01-24 14:25:17.571,10,10
-0.02751307,0.7432975,-0.1888029,2025-01-24 14:25:17.585,10,10
-0.02998985,0.7439815,-0.1834507,2025-01-24 14:25:17.600,10,10
-0.03163588,0.7444502,-0.1785174,2025-01-24 14:25:17.612,10,10
-0.03439766,0.7454261,-0.1737733,2025-01-24 14:25:17.627,10,10
-0.03374118,0.7452914,-0.1710453,2025-01-24 14:25:17.640,10,10
-0.032934,0.7440394,-0.1732692,2025-01-24 14:25:17.655,10,10
-0.03131254,0.7436837,-0.1737526,2025-01-24 14:25:17.667,10,10
-0.02679875,0.7413051,-0.1780289,2025-01-24 14:25:17.682,10,10
-0.02699754,0.7411613,-0.1775167,2025-01-24 14:25:17.696,10,10
-0.03003102,0.7411397,-0.1734293,2025-01-24 14:25:17.710,10,10
-0.03115755,0.7408249,-0.1710045,2025-01-24 14:25:17.724,10,10
-0.02967697,0.7395895,-0.1736818,2025-01-24 14:25:17.738,10,10
-0.02885829,0.7382998,-0.1759416,2025-01-24 14:25:17.751,10,10
-0.02894416,0.7375153,-0.1782407,2025-01-24 14:25:17.766,10,10
-0.03016263,0.7369303,-0.1789878,2025-01-24 14:25:17.779,10,10
-0.03143793,0.7353254,-0.1813988,2025-01-24 14:25:17.793,10,10
-0.0351595,0.7337571,-0.1828766,2025-01-24 14:25:17.807,10,10
-0.0372095,0.7325782,-0.1842271,2025-01-24 14:25:17.821,10,10
-0.04012752,0.7312046,-0.1856632,2025-01-24 14:25:17.834,10,10
-0.04199436,0.7298327,-0.1866014,2025-01-24 14:25:17.849,10,10
-0.04336881,0.7285696,-0.1874346,2025-01-24 14:25:17.863,10,10
-0.04595855,0.7285151,-0.1870773,2025-01-24 14:25:17.877,10,10
-0.04770579,0.7279115,-0.1845651,2025-01-24 14:25:17.890,10,10
-0.05000097,0.72815,-0.1796411,2025-01-24 14:25:17.905,10,10
-0.05099646,0.7295353,-0.1733137,2025-01-24 14:25:17.918,10,10
-0.05192366,0.7304312,-0.1682045,2025-01-24 14:25:17.931,10,10
-0.04944989,0.7329901,-0.1564935,2025-01-24 14:25:17.946,10,10
-0.04992438,0.73445,-0.1491823,2025-01-24 14:25:17.959,10,10
-0.04869557,0.7358515,-0.1420653,2025-01-24 14:25:17.974,10,10
-0.04888792,0.7366242,-0.13579,2025-01-24 14:25:17.987,10,10
-0.04863946,0.7368428,-0.1314327,2025-01-24 14:25:18.002,10,10
-0.0485552,0.7369267,-0.1249591,2025-01-24 14:25:18.016,10,10
-0.04955132,0.7366455,-0.1184077,2025-01-24 14:25:18.029,10,10
-0.0486338,0.7356191,-0.1079702,2025-01-24 14:25:18.043,10,10
-0.0499799,0.7350006,-0.09893913,2025-01-24 14:25:18.058,10,10
-0.05063764,0.7343587,-0.08932766,2025-01-24 14:25:18.071,10,10
-0.05066459,0.7334078,-0.08067393,2025-01-24 14:25:18.085,10,10
-0.0502083,0.731582,-0.07128957,2025-01-24 14:25:18.099,10,10
-0.05012652,0.7303242,-0.06241558,2025-01-24 14:25:18.113,10,10
-0.0503586,0.7292454,-0.05394626,2025-01-24 14:25:18.127,10,10
-0.0497166,0.7280374,-0.04624654,2025-01-24 14:25:18.141,10,10
-0.04922877,0.7270144,-0.03931539,2025-01-24 14:25:18.154,10,10
-0.04345766,0.7239127,-0.03568231,2025-01-24 14:25:18.168,10,10
-0.0409776,0.721311,-0.02871649,2025-01-24 14:25:18.182,10,10
-0.039979,0.7199072,-0.02372883,2025-01-24 14:25:18.196,10,10
-0.03812423,0.7176358,-0.01836064,2025-01-24 14:25:18.210,10,10
-0.03618133,0.7158895,-0.01585981,2025-01-24 14:25:18.223,10,10
-0.03460038,0.714066,-0.01321392,2025-01-24 14:25:18.238,10,10
-0.02869605,0.7112894,-0.008344944,2025-01-24 14:25:18.251,10,10
-0.0267423,0.7085038,-0.001469182,2025-01-24 14:25:18.265,10,10
-0.02541563,0.7061453,0.005385536,2025-01-24 14:25:18.279,10,10
-0.02330248,0.7039102,0.01104766,2025-01-24 14:25:18.292,10,10
-0.01997858,0.7011365,0.01586128,2025-01-24 14:25:18.306,10,10
-0.01620496,0.6981502,0.02289144,2025-01-24 14:25:18.321,10,10
-0.01299569,0.6954285,0.02991743,2025-01-24 14:25:18.335,10,10
-0.01040927,0.6925861,0.03742259,2025-01-24 14:25:18.348,10,10
-0.007257095,0.6899207,0.04337045,2025-01-24 14:25:18.363,10,10
-0.004011702,0.6866928,0.04900281,2025-01-24 14:25:18.376,10,10
0.0008543171,0.6844406,0.05256409,2025-01-24 14:25:18.390,10,10
0.005694032,0.681372,0.05665667,2025-01-24 14:25:18.404,10,10
0.01159907,0.6774708,0.06080783,2025-01-24 14:25:18.418,10,10
0.01759709,0.673947,0.06377398,2025-01-24 14:25:18.432,10,10
0.01921339,0.6713793,0.06838744,2025-01-24 14:25:18.445,10,10
0.02068101,0.6679242,0.07361054,2025-01-24 14:25:18.459,10,10
0.02096209,0.6658847,0.07861619,2025-01-24 14:25:18.475,10,10
0.02316452,0.662533,0.08160267,2025-01-24 14:25:18.487,10,10
0.02469175,0.6609502,0.08289482,2025-01-24 14:25:18.504,10,10
0.02633529,0.6588244,0.08590044,2025-01-24 14:25:18.515,10,10
0.02679543,0.6568187,0.08597436,2025-01-24 14:25:18.529,10,10
0.02824059,0.6553067,0.08770443,2025-01-24 14:25:18.542,10,10
0.03002227,0.6539487,0.08896443,2025-01-24 14:25:18.557,10,10
0.03246227,0.6537691,0.08971333,2025-01-24 14:25:18.570,10,10
0.03451917,0.6530178,0.09242865,2025-01-24 14:25:18.585,10,10
0.03652295,0.6512642,0.09478385,2025-01-24 14:25:18.598,10,10
0.03852643,0.6495015,0.09713799,2025-01-24 14:25:18.613,10,10
0.03776619,0.6520594,0.09972245,2025-01-24 14:25:18.627,10,10
0.03900997,0.6521581,0.1015965,2025-01-24 14:25:18.643,10,10
0.04052671,0.6515946,0.1044205,2025-01-24 14:25:18.654,10,10
0.04210189,0.6519114,0.1063066,2025-01-24 14:25:18.668,10,10
0.04358472,0.6521848,0.108633,2025-01-24 14:25:18.680,10,10
0.04587111,0.6514354,0.1122587,2025-01-24 14:25:18.695,10,10
0.04768457,0.6510016,0.1146788,2025-01-24 14:25:18.709,10,10
0.04756021,0.6502659,0.1171295,2025-01-24 14:25:18.721,10,10
0.04788293,0.6500722,0.1193939,2025-01-24 14:25:18.736,10,10
0.04585687,0.6501409,0.1211396,2025-01-24 14:25:18.749,10,10
0.04520502,0.6494927,0.1237708,2025-01-24 14:25:18.763,10,10
0.04475038,0.6483678,0.1279135,2025-01-24 14:25:18.777,10,10
0.04433091,0.6472369,0.1308907,2025-01-24 14:25:18.791,10,10
0.04331668,0.6463869,0.1321654,2025-01-24 14:25:18.805,10,10
0.042677,0.645708,0.13391,2025-01-24 14:25:18.819,10,10
0.0419599,0.6453227,0.1349607,2025-01-24 14:25:18.832,10,10
0.0417308,0.6448576,0.1349814,2025-01-24 14:25:18.846,10,10
0.04280049,0.6440608,0.134932,2025-01-24 14:25:18.860,10,10
0.04295923,0.6430689,0.1348956,2025-01-24 14:25:18.874,10,10
0.04178262,0.6422374,0.1346738,2025-01-24 14:25:18.890,10,10
0.04057511,0.6417046,0.1340743,2025-01-24 14:25:18.903,10,10
0.03990766,0.6415247,0.1337995,2025-01-24 14:25:18.916,10,10
0.03986583,0.6416504,0.1318789,2025-01-24 14:25:18.931,11,11
0.03950024,0.6414913,0.1308941,2025-01-24 14:25:18.944,11,11
0.03987275,0.6416902,0.1292025,2025-01-24 14:25:18.958,11,11
0.03960333,0.6421789,0.1270843,2025-01-24 14:25:18.972,11,11
0.03897984,0.6432665,0.1246075,2025-01-24 14:25:18.984,11,11
0.03808044,0.6439564,0.1222584,2025-01-24 14:25:18.999,11,11
0.03765541,0.6450016,0.119705,2025-01-24 14:25:19.014,11,11
0.03777755,0.6462469,0.1160521,2025-01-24 14:25:19.027,11,11
0.03750241,0.6476112,0.112566,2025-01-24 14:25:19.040,11,11
0.0365576,0.6497049,0.1069253,2025-01-24 14:25:19.055,11,11
0.03645812,0.6515364,0.101546,2025-01-24 14:25:19.069,11,11
0.03638205,0.6542042,0.09470196,2025-01-24 14:25:19.083,11,11
0.03582498,0.6562739,0.08777215,2025-01-24 14:25:19.097,11,11
0.03660424,0.6586131,0.08062033,2025-01-24 14:25:19.110,11,11
0.03673156,0.6603469,0.07261302,2025-01-24 14:25:19.126,11,11
0.03683885,0.6626055,0.06434327,2025-01-24 14:25:19.140,11,11
0.03648422,0.6649921,0.05648046,2025-01-24 14:25:19.153,11,11
0.03616709,0.6674984,0.04837893,2025-01-24 14:25:19.167,11,11
0.03498597,0.6694898,0.0396808,2025-01-24 14:25:19.181,11,11
0.03290152,0.6716567,0.03004343,2025-01-24 14:25:19.195,11,11
0.03174746,0.6736107,0.02003348,2025-01-24 14:25:19.208,11,11
0.03015358,0.6760375,0.008306265,2025-01-24 14:25:19.222,11,11
0.0290837,0.6781457,-0.002833447,2025-01-24 14:25:19.235,11,11
0.02889367,0.6800478,-0.01565751,2025-01-24 14:25:19.249,11,11
0.02721866,0.6816142,-0.02824385,2025-01-24 14:25:19.263,11,11
0.02656733,0.683266,-0.04389734,2025-01-24 14:25:19.278,11,11
0.02685601,0.6847534,-0.0582854,2025-01-24 14:25:19.291,11,11
0.02527201,0.6861752,-0.07212584,2025-01-24 14:25:19.306,11,11
0.02489263,0.6872059,-0.0862659,2025-01-24 14:25:19.319,11,11
0.02271528,0.6883522,-0.1021549,2025-01-24 14:25:19.333,11,11
0.02157074,0.6891239,-0.1165656,2025-01-24 14:25:19.347,11,11
0.02225934,0.6897297,-0.1308577,2025-01-24 14:25:19.360,11,11
0.02350826,0.6898443,-0.1417547,2025-01-24 14:25:19.375,11,11
0.02512618,0.6894125,-0.1529171,2025-01-24 14:25:19.388,11,11
0.02531009,0.689719,-0.162728,2025-01-24 14:25:19.404,11,11
0.02587756,0.6905748,-0.1735897,2025-01-24 14:25:19.417,11,11
0.02628352,0.6918584,-0.1852012,2025-01-24 14:25:19.431,11,11
0.027685,0.6936384,-0.1983054,2025-01-24 14:25:19.445,11,11
0.0280216,0.6940334,-0.210272,2025-01-24 14:25:19.459,11,11
0.03074891,0.6969983,-0.2225111,2025-01-24 14:25:19.472,11,11
0.03711647,0.6991705,-0.2327875,2025-01-24 14:25:19.487,11,11
0.04078608,0.7003852,-0.2433511,2025-01-24 14:25:19.500,11,11
0.04276197,0.7010813,-0.2547778,2025-01-24 14:25:19.515,11,11
0.05143017,0.7020442,-0.2665267,2025-01-24 14:25:19.528,11,11
0.05437981,0.702561,-0.277876,2025-01-24 14:25:19.543,11,11
0.0532722,0.7065539,-0.2658612,2025-01-24 14:25:19.557,11,11
0.05146497,0.7090523,-0.2662849,2025-01-24 14:25:19.570,11,11
0.04928504,0.7109931,-0.2669742,2025-01-24 14:25:19.584,11,11
0.04736927,0.7134024,-0.2683509,2025-01-24 14:25:19.598,11,11
0.04622825,0.7150449,-0.2697591,2025-01-24 14:25:19.612,11,11
0.04660442,0.7160908,-0.2703581,2025-01-24 14:25:19.625,11,11
0.04663119,0.7165784,-0.2716337,2025-01-24 14:25:19.642,11,11
0.0454862,0.7166061,-0.2722593,2025-01-24 14:25:19.652,11,11
0.04389634,0.7165878,-0.2741599,2025-01-24 14:25:19.667,11,11
0.04245191,0.7170204,-0.2761059,2025-01-24 14:25:19.681,11,11
0.03987356,0.7168462,-0.2770671,2025-01-24 14:25:19.697,11,11
0.03761875,0.7168407,-0.2780328,2025-01-24 14:25:19.709,11,11
0.03528138,0.716674,-0.2781981,2025-01-24 14:25:19.723,11,11
0.0325234,0.7168242,-0.278135,2025-01-24 14:25:19.735,11,11
0.03007615,0.7170449,-0.277433,2025-01-24 14:25:19.750,11,11
0.02714881,0.7172132,-0.2766517,2025-01-24 14:25:19.763,11,11
0.02419552,0.7180122,-0.274799,2025-01-24 14:25:19.778,11,11
0.02128068,0.7188049,-0.2726732,2025-01-24 14:25:19.792,11,11
0.01898496,0.7195979,-0.271338,2025-01-24 14:25:19.805,11,11
0.01678027,0.7200435,-0.2701306,2025-01-24 14:25:19.819,11,11
0.01560882,0.7202961,-0.2685194,2025-01-24 14:25:19.833,11,11
0.01435548,0.7201396,-0.2670476,2025-01-24 14:25:19.847,11,11
0.01242799,0.7205307,-0.2650205,2025-01-24 14:25:19.861,11,11
0.01005928,0.7213549,-0.2620727,2025-01-24 14:25:19.875,11,11
0.00807184,0.7220249,-0.2595482,2025-01-24 14:25:19.889,11,11
0.006442294,0.7227461,-0.2572833,2025-01-24 14:25:19.903,11,11
0.006176122,0.7229688,-0.2553117,2025-01-24 14:25:19.918,11,11
0.005888402,0.7232614,-0.2528093,2025-01-24 14:25:19.932,11,11
0.004964747,0.7236706,-0.2489532,2025-01-24 14:25:19.945,11,11
0.002804503,0.7242736,-0.2434959,2025-01-24 14:25:19.959,11,11
0.0008694232,0.7250566,-0.2381605,2025-01-24 14:25:19.973,11,11
-0.002128147,0.725957,-0.2322606,2025-01-24 14:25:19.987,11,11
-0.004460901,0.726653,-0.2266707,2025-01-24 14:25:20.001,11,11
-0.005720586,0.7271426,-0.2211581,2025-01-24 14:25:20.015,11,11
-0.007072352,0.7273852,-0.2158659,2025-01-24 14:25:20.028,11,11
-0.007774413,0.7275645,-0.2110397,2025-01-24 14:25:20.041,11,11
-0.007844083,0.7280874,-0.2063778,2025-01-24 14:25:20.056,11,11
-0.007655926,0.7277725,-0.2015252,2025-01-24 14:25:20.069,11,11
-0.008444227,0.7276294,-0.1971613,2025-01-24 14:25:20.084,11,11
-0.009642057,0.7280868,-0.1926515,2025-01-24 14:25:20.097,11,11
-0.009760402,0.7286192,-0.1876141,2025-01-24 14:25:20.111,11,11
-0.008904345,0.7294911,-0.1819253,2025-01-24 14:25:20.125,11,11
-0.009790272,0.7301344,-0.1755564,2025-01-24 14:25:20.139,11,11
-0.009820022,0.7310643,-0.1685208,2025-01-24 14:25:20.153,11,11
-0.009772852,0.7324252,-0.1619196,2025-01-24 14:25:20.168,11,11
-0.007246286,0.733032,-0.1557134,2025-01-24 14:25:20.181,11,11
-0.004517704,0.7327123,-0.1491156,2025-01-24 14:25:20.195,11,11
-0.00189653,0.7331097,-0.1420823,2025-01-24 14:25:20.209,11,11
0.0004470944,0.7338309,-0.1350045,2025-01-24 14:25:20.222,11,11
0.002290104,0.7343359,-0.1271414,2025-01-24 14:25:20.236,11,11
0.005887516,0.7341355,-0.1204841,2025-01-24 14:25:20.250,11,11
0.01030941,0.7331219,-0.1122995,2025-01-24 14:25:20.264,11,11
0.0130478,0.7329637,-0.1057972,2025-01-24 14:25:20.278,11,11
0.01641597,0.7313755,-0.09692915,2025-01-24 14:25:20.292,11,11
0.01869504,0.731259,-0.08974198,2025-01-24 14:25:20.308,11,11
0.02076156,0.7303701,-0.08436254,2025-01-24 14:25:20.320,11,11
0.02426449,0.7292236,-0.07726515,2025-01-24 14:25:20.333,11,11
0.02706833,0.7284788,-0.06968074,2025-01-24 14:25:20.347,11,11
0.02898726,0.7282605,-0.06100505,2025-01-24 14:25:20.361,11,11
0.03022116,0.7283159,-0.05270423,2025-01-24 14:25:20.375,11,11
0.03065631,0.7279106,-0.04533386,2025-01-24 14:25:20.389,11,11
0.0319476,0.7284371,-0.03845723,2025-01-24 14:25:20.403,11,11
0.03630837,0.7273353,-0.02931216,2025-01-24 14:25:20.418,11,11
0.03900846,0.7267575,-0.01529163,2025-01-24 14:25:20.431,11,11
0.03670653,0.7267808,-0.003895484,2025-01-24 14:25:20.444,11,11
0.0341977,0.7270777,0.006997162,2025-01-24 14:25:20.458,11,11
0.03273533,0.7271011,0.0174423,2025-01-24 14:25:20.472,11,11
0.03615313,0.7264271,0.03143036,2025-01-24 14:25:20.486,11,11
0.03670265,0.7261782,0.04565117,2025-01-24 14:25:20.501,11,11
0.03464073,0.7274662,0.06302181,2025-01-24 14:25:20.514,11,11
0.03054362,0.7289593,0.07608204,2025-01-24 14:25:20.528,11,11
0.02832237,0.7298997,0.08736972,2025-01-24 14:25:20.541,11,11
0.02645321,0.7307494,0.09499186,2025-01-24 14:25:20.558,11,11
0.02535959,0.7315652,0.1018295,2025-01-24 14:25:20.568,11,11
0.02480586,0.7311397,0.1040371,2025-01-24 14:25:20.583,11,11
0.02486299,0.7301856,0.1065735,2025-01-24 14:25:20.597,11,11
0.02462364,0.7288714,0.1089566,2025-01-24 14:25:20.611,11,11
0.02326117,0.7277009,0.1098773,2025-01-24 14:25:20.624,11,11
0.02270719,0.7261627,0.1111438,2025-01-24 14:25:20.638,11,11
0.02180177,0.7251354,0.1130468,2025-01-24 14:25:20.652,11,11
0.02233921,0.7223333,0.109997,2025-01-24 14:25:20.665,11,11
0.02375177,0.7194408,0.1101722,2025-01-24 14:25:20.680,11,11
0.02605773,0.7168352,0.1111689,2025-01-24 14:25:20.693,11,11
0.0275358,0.7143877,0.1114809,2025-01-24 14:25:20.706,11,11
0.03170934,0.7112299,0.1107583,2025-01-24 14:25:20.721,11,11
0.03414123,0.708624,0.110836,2025-01-24 14:25:20.733,11,11
